id,problem
svsu_2015_sol_keys_01,(c) (a)
svsu_2015_sol_keys_02,(e) (c)
svsu_2015_sol_keys_03,(d) (b)
svsu_2015_sol_keys_04,(e) (a)
svsu_2015_sol_keys_05,(b) (b)
svsu_2015_sol_keys_06,(d) (d)
svsu_2015_sol_keys_07,(a) (a)
svsu_2015_sol_keys_08,(c) (b)
svsu_2015_sol_keys_09,(b) (c)
svsu_2015_sol_keys_10,(a) (a)
svsu_2015_sol_keys_11,(d) (b)
svsu_2015_sol_keys_12,(b) (a)
svsu_2015_sol_keys_13,(d) (e)
svsu_2015_sol_keys_14,(b) (d)
svsu_2015_sol_keys_15,(a) (c)
svsu_2015_sol_keys_16,(e) (c)
svsu_2015_sol_keys_17,(b) (c)
svsu_2015_sol_keys_18,(a) (c)
svsu_2015_sol_keys_19,(c) (b)
svsu_2015_sol_keys_20,(b) (b)
svsu_2015_sol_keys_21,(d) (e)
svsu_2015_sol_keys_22,(c) (c)
svsu_2015_sol_keys_23,(e) (b)
svsu_2015_sol_keys_24,(c) (a)
svsu_2015_sol_keys_25,(e) (b) 1
